"매출_금액","매출_금액2","자본_금액","순이익_금액","종업원_수","설립_일자","순이익금액코드","매출증가코드","차입의존코드","이익보상배수코드","산재_비율","industry","추계_금액","예치_금액","최근_계약_일자","최근_활동자","단체_명","대표자","전화번호","시군구코드","주소","TARGET"
294239400,213887400,20000000,40719,14,"20010510",1116,1114,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20201012","강경택(0001596376)","(주)나인애드","이봉수","02-2272-4156",21,"서울 중구 저동2가 48-3번지",0
220664500,209737000,38500000,162053,28,"19780419",1117,1114,1120,1123,8,"사업시설 관리 및 조경 서비스업",0,0,"20201012","김정용(0001568501)","무한기업(주)","이병권","02-2264-6162",21,"서울 중구 을지로20길 12, 501호",0
188712400,208516200,5000000,55431,7,"20110117",1116,1115,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","필선영(1000018503)","(주)청산인쇄","백태종","02-2263-8624",21,"서울 중구 수표로10길 26",0
207910000,207910000,0,56779,9,"20110701",1116,1115,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20180612","no","(주)경인인쇄","이재복","02-2272-8063",21,"서울 중구 퇴계로 264",1
204925200,204925200,0,70935,4,"20170913",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","김소곤(0001168856)","원색페인트","김종화","02-2279-4147~8",21,"서울 중구 을지로3가 334-1",0
227584900,204763900,10000000,91600,6,"20030306",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20110325","정재운(0001590963)","(주)동우아이엔씨","신동식","02-755-6676",21,"서울 중구 칠패로 27, 312호",1
204510300,204510300,10000000,10225515,2046,"20201012",1118,1114,1119,1121,7.5,"비주거용 부동산 관리업",0,0,"20200330","no","(주)예울에프엠씨","이흥섭","no",21,"서울 중구 청계천로 30, 지하1층",0
168008600,201959400,10000000,178341,7,"19780729",1117,1114,1119,1121,8,"폐기물 수집  운반  처리 및 원료 재생업",0,0,"20201012","김정용(0001568501)","(주)거구실업","이융대","02-2294-7406",21,"서울 중구 소공로6길 32-4",0
200332800,200332800,52826800,10016640,11,"20201012",1118,1114,1120,1123,7.5,"스크린 인쇄업",0,0,"20201012","김지호(0009617405)","세일문화사","배승경","02-2279-6812",21,"서울 중구 동호로33길 24",0
288678200,198792200,5000000,50961,10,"20040205",1116,1114,1119,1121,6,"교육 서비스업",0,0,"20090629","no","(주)이나우스아카데미","서동혁","02-2253-3100",21,"서울 중구 다산로11길 25",1
398328300,197347200,15000000,53400,11,"20110705",1116,1115,1120,1122,36,"전문직별 공사업",0,0,"20190211","no","(주)비전에스엔씨","김국배","02-2273-6372",21,"서울 중구 청계천로 160, 718호",1
173545400,197025700,35000000,297738,15,"19950831",1117,1114,1119,1123,8,"사업지원 서비스업",0,0,"20201012","이준석(0001612791)","(주)신우리","백홍근","02-756-0505",21,"서울 중구 세종대로9길 20",0
196934800,196934800,1195097000,897066,8,"19670907",1117,1114,1119,1121,7,"부동산업",649,0,"20201012","정석준(1000024809)","범양산업(주)","최범종","02-734-9493",21,"서울 중구 남대문로 116-6",0
155573100,196530900,100000000,56970,4,"20011010",1116,1114,1119,1121,18,"수상 운송업",0,0,"20201012","김규헌(1000025287)","아리해운(주)","정풍윤","02-735-2191",21,"서울 중구 세종대로18길 28, 1303-1호",0
200935000,195141800,20000000,20762,10,"20010621",1116,1114,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","최원근(0001585736)","(주)메트로덴","임학래","02-752-1140",21,"서울 중구 칠패로 27, 702호",0
194638500,194638500,10000000,9731925,5,"20201012",1118,1114,1119,1121,7.5,"일반 화물자동차 운송업",0,0,"20201012","김일송(0009618043)","(주)유성익스프레스","이영달","02-392-1844",21,"서울 중구 만리동1가 53-8 경김빌딩 201호",0
196182300,194620300,10000000,199005,16,"20120629",1117,1114,1120,1123,16,"섬유제품 제조업  의복제외",0,0,"20200701","손창우(1000029132)","(주)영일패키지","장성기/이경애","02-2272-8871",21,"서울 중구 을지로27가길 18",1
271746700,190432200,30000000,466905,17,"19960709",1117,1114,1119,1123,11,"의복  의복 액세서리 및 모피제품 제조업",0,0,"20050316","김형택(0009448458)","(주)글로벌엔에프","김세경","02-2237-5010-2",21,"서울 중구 다산로8길 38-7, 3층 301호",1
200053900,190266400,5000000,47036,25,"20110107",1116,1114,1119,1123,10,"인쇄 및 기록매체 복제업",0,0,"20121231","no","삼성디엠에스(주)","노현관","02-2274-7741",21,"서울 중구 퇴계로 206",1
190217100,190217100,0,179295,1903,"20001207",1117,1115,1119,1122,10,"인쇄 및 기록매체 복제업",0,0,"20201012","이성욱(0001281002)","(주)에스피라인","이제상","02-2268-9764",21,"서울 중구 마른내로4길 9-1, 102호,602호,60",0
186603000,188941700,84274000,1204667,10,"19690329",1117,1114,1120,1123,7,"부동산업",153,0,"20170427","정석준(1000024809)","우남기업(주)","차희임/차희주/차희중/차희찬","02-753-9806",21,"서울 중구 칠패로 46",1
188490500,188490500,0,69836,7,"20120927",1116,1115,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20201012","박병학(0001287280)","(주)효성문화","박판열","02-2269-8435",21,"서울 중구 수표로12길 14",0
187284400,187284400,0,115004,1873,"20100916",1117,1114,1119,1123,8,"전문 서비스업",0,0,"20201012","장석후(0001142291)","(주)미디스토리","김소현","no",21,"서울 중구 통일로 86, 1111호",0
185014400,185014400,35000000,-2813378,61,"19720712",1116,1114,1120,1123,11,"가죽  가방 및 신발 제조업",855,0,"19870409","강성철(0001531218)","삼덕상공(주)","김권기","02-775-3811",21,"서울 중구 퇴계로12길 49",1
183445200,183445200,100000,9172260,17,"20201012",1118,1114,1119,1121,7.5,"분식 및 김밥 전문점",0,0,"20180823","박병학(0001287280)","(주)101번지남산돈까스","조윤희","02-777-7929",21,"서울 중구 소파로 101",1
143083100,183408200,10000000,24036,13,"20100806",1116,1114,1120,1123,8,"출판업",0,0,"20201012","문제욱(0001567734)","(주)맥스테드","이승엽","070-4780-1717",21,"서울 중구 퇴계로36길 2",0
182811300,182811300,5000000,9140565,12,"20201012",1118,1114,1119,1121,7.5,"신문용지 제조업",0,0,"20170814","no","(주)금석인쇄그룹","김순팔","no",21,"서울 중구 을지로12길 5, 1층 102호",1
177842300,177842300,182600000,-2224782,37,"20061024",1116,1114,1120,1123,8,"사업지원 서비스업",0,0,"20191230","no","(주)우리두리","양준용","02-2003-2000",21,"서울 중구 을지로 6, 10층 1001호",0
176280000,176280000,941541000,1890,2,"20201012",1116,1114,1119,1121,7.5,"비금융 지주회사",189,0,"20201012","조용하(1000026686)","홍덕(주)","홍영철","02-316-6070",21,"서울 중구 삼일대로 363, 21층",0
160335700,175685300,35000000,120012,19,"19890609",1117,1115,1120,1122,8,"사업지원 서비스업",0,0,"20160614","no","(주)동국관광","권혁건","02-755-8000",21,"서울 중구 무교로 15",1
250580700,175540300,25000000,-442720,17,"20111222",1116,1114,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20180426","no","(주)보현토탈프린팅","신원균","02-2278-2631",21,"서울 중구 수표로10길 23",1
179095200,175025500,100000000,-1665065,26,"19761221",1116,1114,1119,1121,7,"부동산업",1021,0,"20201012","이상선(0001337995)","대현실업(주)","손준석","02-2233-4331",21,"서울 중구 동호로 214, 9층,10층",0
396125200,174383000,95000000,122207,15,"19950621",1117,1114,1120,1123,10,"인쇄 및 기록매체 복제업",53,0,"20150605","김정용(0001568501)","(주)해인기획","유명식","02-2279-8209",21,"서울 중구 퇴계로36가길 106",1
174082800,174082800,30000000,8704140,8,"20201012",1118,1114,1119,1121,7.5,"응용소프트웨어 개발 및 공급업",0,0,"20160129","한지영(1000019487)","(주)드림솔루션","신영수","02-456-2250",21,"서울 중구 다산로 274, 503호",1
173115800,173115800,5000000,8655790,8,"20201012",1118,1114,1119,1121,7.5,"손해사정업",0,0,"20200309","김경래(0001281003)","한바다손해사정(주)","정상기/백경흠","02-736-2315",21,"서울 중구 세종대로 74, 11층 1호",1
369308100,171831300,80000000,24186,9,"20041022",1116,1115,1119,1122,36,"전문직별 공사업",0,0,"20201012","강은희(1000023066)","태승디엔씨(주)","양낙승","02-3452-0936",21,"서울 중구 다산로 56, 2동 112호",0
171318000,171318000,5000000,-7938,31,"19781220",1116,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20121224","no","남평화상가(주)","박의식","02-2237-0620",21,"서울 중구 장충단로 282-10",0
166211800,170884700,16000000,34042,15,"19740921",1116,1115,1120,1122,7,"부동산업",0,0,"20191030","김창환(0009619702)","(주)백송기업","정봉현","02-374-8203",21,"서울 중구 동호로10길 30, 상가 302호",1
167964200,169836500,20000000,37368,6,"20051123",1116,1114,1120,1123,8,"전문 서비스업",0,0,"20191028","no","(주)미디어버튼","임재길","02-2275-1071",21,"서울 중구 동호로 193-22, 구관 2층",1
196701000,167241000,20000000,-90496,25,"20010410",1116,1114,1120,1122,8,"사업지원 서비스업",0,0,"20180502","최진우(0001544655)","(주)드림아이플래너스","배윤진","02-2236-5580",21,"서울 중구 다산로8길 38-3",1
113171800,166341100,31000000,109750,10,"20010919",1117,1115,1119,1123,36,"전문직별 공사업",0,0,"20140725","no","(주)중부전기건설","조중건","02-757-7704",21,"서울 중구 동호로 191, 506호",1
165348700,165348700,10000000,87318,1654,"20120618",1116,1115,1119,1123,8,"출판업",0,0,"20120731","no","(주)여행신문","한정훈","02-757-8980",21,"서울 중구 무교로 16, 5층",0
197091500,164946200,10000000,15445,6,"20010627",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20160811","no","삼진전기자재(주)","이강학","02-2279-4518",21,"서울 중구 을지로17길 13",1
160315300,163006200,24000000,625521,13,"19610930",1117,1114,1119,1121,7,"부동산업",166,0,"20201012","강성철(0001531218)","우성화학공업(주)","최학도","02-753-2270",21,"서울 중구 세종대로18길 16",0
161930200,161930200,0,227450,1620,"20101217",1117,1115,1120,1123,9,"정보서비스업",0,0,"20201012","우은애(1000023065)","(주)해승비앤씨","김시연","02-2234-2202",21,"서울 중구 퇴계로90길 56-16, 5층",0
927514300,161543800,2000000,-420492,10,"20100409",1116,1114,1120,1122,8,"소매업  자동차 제외",0,0,"20161004","no","(주)이지글로벌푸드","정정웅","02-966-7779",21,"서울 중구 퇴계로 108, 505호",1
134194400,161411500,20000000,34564,14,"19940330",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","박익혁(0001542204)","(주)서울특수잉크","곽정흥","02-2269-7812",21,"서울 중구 퇴계로 212-11",0
163754600,160580000,150000000,1073585,3,"20020530",1117,1114,1119,1121,9,"기타 개인 서비스업",32,0,"20090427","나원택(0001437349)","금강문화허브(주)","김호철","1544-4945",21,"서울 중구 세종대로 73, 7층",1
159624500,159624500,50000000,122071,10,"20150715",1117,1114,1119,1123,6,"교육 서비스업",0,0,"20201012","김대수(1000021768)","엔구코리아(주)","김하진","02-6261-1191",21,"서울 중구 통일로2길 16, 4층",0
158854900,158854900,2000000,7942745,1,"20201012",1118,1114,1119,1121,7.5,"보험대리 및 중개업",0,0,"20190721","no","(주)삼일에스에프에이보험대리점","조병하","no",21,"서울 중구 을지로 51, 12층",1
158229300,158229300,0,129344,1583,"20100713",1117,1114,1119,1121,8,"전문 서비스업",0,0,"20110519","문수연(0001569880)","화우세무법인","유보연","02-6261-3100",21,"서울 중구 수표로 67, 604호 (수표동,천수빌딩)",1
158096300,158096300,90000000,-9560546,10,"20000919",1116,1114,1119,1121,18,"수상 운송업",0,0,"20201012","강성철(0001531218)","한원마리타임(주)","지용호","02-2176-1101",21,"서울 중구 세종대로 17, 19층",0
129915800,157920900,30000000,63285,20,"19980319",1116,1115,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20171127","no","케이티로지스틱스(주)","이강태","02-779-6690",21,"서울 중구 남대문로 120, 2호",1
157782800,157782800,200000000,7889140,7,"20201012",1118,1114,1119,1121,7.5,"기타 투자기관",0,0,"20200518","no","에스제이엘파트너스","LIM STEPHEN SUKJUNG/","02-6911-9701",21,"서울 중구 세종대로 136, 26층",1
230834800,156788400,7000000,-51203,7,"19980625",1116,1114,1120,1122,6,"기타 기계 및 장비 제조업",0,0,"20201012","안경범(0001017414)","상호물산(주)","김상길","02-2254-0857-9",21,"서울 중구 동호로10길 7",0
156594100,156594100,0,239040,1566,"20031030",1117,1114,1119,1123,8,"전문 서비스업",0,0,"20201012","이종관(1000028143)","(주)한우리에스제이엠","박주연","02-2264-2114",21,"서울 중구 묵정동 27-1 보림빌딩 601호",0
153961200,153961200,1000000,7698060,1540,"20201012",1118,1115,1119,1122,7.5,"위생용 종이제품 제조업",0,0,"20191231","no","(주)모트모트","김권봉","no",21,"서울 중구 마른내로 146, 3층",0
245415700,151103900,3000000,173378,1,"20160923",1117,1114,1119,1123,6,"의료  정밀  광학기기 및 시계 제조업",0,0,"20181121","no","(주)대명측기사","오종성","no",21,"서울 중구 남대문로 116-6, 지하1층",1
147384100,147384100,87560000,7369205,20,"20201012",1118,1114,1119,1121,7.5,"경 인쇄업",0,0,"20201012","손창우(1000029132)","일신문화사","이기완","02-2277-4181-5",21,"서울 중구 퇴계로49길 28",0
170899900,145532000,50000000,12150,26,"19940701",1116,1114,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20201012","조윤호(0001500520)","(주)은은","이진수","02-2263-3603",21,"서울 중구 퇴계로42길 23",0
145000000,145000000,66000000,440543,3,"19741004",1117,1114,1119,1121,7,"부동산업",16,0,"20201012","이정덕(0001483743)","한영과학(주)","김응주/김응진","02-773-0954",21,"서울 중구 명동2가 52-18번지",0
144230400,144230300,10000000,-955356,5,"19910423",1116,1114,1119,1121,8,"도매 및 상품 중개업",431,0,"20201012","김대현(0009610588)","(주)지노무역","위진호","02-335-0521",21,"서울 중구 남대문로 117, 504호",0
144152400,144152400,30500000,63887,5,"20060309",1116,1114,1119,1121,36,"전문직별 공사업",0,0,"20201012","오형식(0001621819)","(주)성온전설","김종권","02-2266-3824",21,"서울 중구 장충단로6길 5, 301호",0
142731500,142731500,95041800,145126,5,"19921215",1117,1115,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","박병학(0001287280)","대광그래픽스","모종근","02-2266-7020",21,"서울 중구 충무로 29, 지하 106호",0
141470800,141470800,0,421197,1415,"20140501",1117,1114,1119,1121,8,"출판업",0,0,"20171205","성임호(1000029920)","(주)트루테크","유금수","no",21,"서울 중구 다산로 274, 505호 (흥인동,현대우일타",1
95224900,141317400,5000000,146503,953,"20040325",1117,1114,1119,1121,8,"사업시설 관리 및 조경 서비스업",0,0,"20190906","no","(주)하우코칭","양홍규/현미숙","02-6672-7200",21,"서울 중구 청계천로 100, 10층 1035호",1
114716600,140123400,40000000,8951,6,"20080418",1116,1115,1119,1123,10,"금속가공제품 제조업  기계 및 가구 제외",0,0,"20201012","김상영(0001081178)","(주)광희보일러","강현상","02-2236-1502",21,"서울 중구 다산로 240, 508호",0
139211400,139211400,10000000,32076,1393,"20100723",1116,1114,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20200102","강성철(0001531218)","(주)경인디앤피","안경만","02-741-5941",21,"서울 중구 퇴계로 235, A동 418호",1
217807900,137732800,5000000,71862,19,"20140813",1116,1115,1120,1123,8,"기타 전문  과학 및 기술 서비스업",0,0,"20201012","김상헌(0001577218)","(주)제이피앤씨","이기형","02-2266-7078",21,"서울 중구 충무로 49-2, 5층",0
135315200,135315200,10000000,6765760,1354,"20201012",1118,1114,1119,1121,7.5,"기타 인쇄업",0,0,"20201012","김선표(1000029763)","(주)루카스컴퍼니","이명순","no",21,"서울 중구 마른내로4가길 23",0
135005100,135005100,0,47479,1351,"20150304",1116,1114,1119,1123,10,"인쇄 및 기록매체 복제업",0,0,"20200109","no","(주)연화커뮤니케이션즈","김성기","no",21,"서울 중구 을지로18길 46-1, 1층",1
142975400,133891100,8527000,1640671,10,"19700930",1117,1114,1119,1121,7,"부동산업",0,0,"20201012","강성철(0001531218)","삼정건물(주)","김영식","02-753-1191",21,"서울 중구 세종대로 74",0
133304100,133304100,5000000,6665205,1334,"20201012",1118,1114,1119,1121,7.5,"손해사정업",0,0,"20190721","no","(주)대성보험대리점","이용우","02-773-1801",21,"서울 중구 남대문로 117, 12층",1
139690400,131661200,12300000,-748351,5,"20130327",1116,1114,1120,1123,6,"교육 서비스업",65,0,"20161123","no","(주)아이지엠글로벌","서준서","02-2036-8347",21,"서울 중구 장충단로8길 11-18, 지층",1
130825700,130825700,0,-1564763,8,"20041112",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","김상영(0001081178)","(주)제이시한인터내셔날","전주한","02-2276-0385",21,"서울 중구 다산동 405-3번지 세아빌딩",0
130795300,130795300,10000000,6539765,1308,"20201012",1118,1114,1119,1121,7.5,"부동산 자문 및 중개업",0,0,"20150701","no","(주)젠스타프로퍼티부동산중개","오형근","no",21,"서울 중구 을지로5길 16, 8층",0
226217000,130535600,92000000,48478,20,"19790524",1116,1115,1119,1122,36,"전문직별 공사업",0,0,"20201012","김상영(0001081178)","대륭중공건설(주)","박임우","02-2234-1134",21,"서울 중구 다산로 240",0
141400000,128215700,10000000,62427,10,"20010324",1116,1114,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","구칠모(0001243278)","(주)좋은보코","이원우","02-3789-2833",21,"서울 중구 칠패로 27, 5층 501호",0
155973100,127946600,10000000,-87229,58,"19971011",1116,1114,1119,1121,8,"사업지원 서비스업",0,0,"20201012","김정철(1000021252)","베스템프(주)","양무승","02-318-5500",21,"서울 중구 무교로 20",0
141787400,127794600,10000000,14208,1,"20010307",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20110429","no","(주)한아페이퍼","권혁관","02-2263-5083",21,"서울 중구 을지로13길 18, 305호",0
115068100,127385500,9250000,5941,46,"20071116",1116,1115,1119,1122,6,"금융 및 보험 관련 서비스업",0,0,"20190721","no","(주)강북유니온보험대리점","김한석","02-703-4753",21,"서울 중구 서소문로 89",1
127088100,127088100,5000000,-144288,3,"20060911",1116,1115,1119,1123,8,"도매 및 상품 중개업",0,0,"20201012","이아름(1000025084)","(주)신용덴탈","김명규","02-754-8608",21,"서울 중구 순화동 151번지 포스코더샵 302호",0
126339400,126339400,5000000,6316970,1264,"20201012",1118,1114,1119,1121,7.5,"그외 기타 건축자재 도매업",0,0,"20201012","김상헌(0001577218)","(주)동광우드","성기용","02-2263-6600",21,"서울 중구 을지로5가 273-10",0
146880200,124463700,2000000,131069,1469,"20161216",1117,1114,1119,1123,8,"도매 및 상품 중개업",0,0,"20201012","김민식(0001525117)","(주)다모다","김종언","02-2279-4736",21,"서울 중구 청계천로 124, 906호",0
121228200,124049300,40000000,47529,26,"20100512",1116,1115,1119,1123,6,"스포츠 및 오락관련 서비스업",0,0,"20190706","no","(주)한국스포터","김수현","02-2231-9311",21,"서울 중구 퇴계로90길 17, 내",1
82853200,123837500,31000000,100470,10,"20070419",1117,1115,1120,1122,8,"출판업",0,0,"20180802","no","(주)와이즈웰니스","김민철","02-816-8586",21,"서울 중구 청계천로 100, 서관 10층 1037호",1
123638400,123638400,20000000,6181920,6,"20201012",1118,1115,1119,1122,7.5,"화물운송 중개  대리 및 관련서",0,0,"20130107","김지식(0009616121)","한로해운(주)","수코바토브아나톨리","02-775-5816",21,"서울 중구 을지로 16",1
100500000,123500000,15000000,-188172,3,"20070731",1116,1114,1120,1123,8,"출판업",0,0,"20151116","no","(주)엔씨씨네트워크","오섭","02-6084-6321",21,"서울 중구 청계천로 160, 405호",1
86541200,123234500,7000000,299082,7,"20101101",1117,1114,1119,1121,6,"금융 및 보험 관련 서비스업",0,0,"20141110","문수연(0001569880)","(주)센트럴웨이","황태호","02-1600-7967",21,"서울 중구 퇴계로18길 79, 1층",1
123100000,123100000,25000000,6155000,30,"20201012",1118,1114,1119,1121,7.5,"신문 발행업",0,0,"20201012","여창엽(0001581428)","(주)한국섬유신문","김시중","02-326-3600",21,"서울 중구 다산로 234, 4층",0
116508000,121968900,10000000,10412,5,"20020821",1116,1115,1119,1123,8,"전문 서비스업",0,0,"20130701","김대수(1000021768)","(주)디포엠코퍼레이션","이주현","02-2273-8705",21,"서울 중구 충무로4가 306번지 남산센트럴자이 4층 4",0
120969000,120969000,50000000,3539648,2,"19891123",1117,1114,1119,1121,6,"기타 기계 및 장비 제조업",269,0,"20201012","권경욱(0001590865)","키스와이어홀딩스(주)","위미라","02-316-6099",21,"서울 중구 삼일대로 363, 21층",0
120714600,120714600,49770000,6035730,17,"20201012",1118,1114,1119,1121,7.5,"사업 및 무형 재산권 중개업",0,0,"20201012","손정원(1000030247)","서울특별시인쇄정보산업협동조합","김남수","02-333-8631",21,"서울 중구 마른내로 140",0
87683700,120049400,313920600,362326,10,"19961120",1117,1115,1119,1123,7,"부동산업",0,0,"20201012","김창영(0001527069)","동원빌딩","박래식","02-2234-1321",21,"서울 중구 신당5동 101-7 동원빌딩 3층",0
120037500,120037500,10000000,6001875,12,"20201012",1118,1114,1119,1121,7.5,"경영컨설팅업",0,0,"20110131","no","비즈커뮤니케이션앤컨설팅(주)","박희균","02-511-9961",21,"서울 중구 소파로 131, 2층 213호",1
119610800,119610800,0,-63649,3,"20080821",1116,1114,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20190909","no","(주)세신플러스","이계하","02-2265-3265",21,"서울 중구 충무로 22, 604호",1
178135200,119119500,5000000,-192268,13,"19950106",1116,1114,1119,1121,36,"전문직별 공사업",0,0,"20170731","no","(주)삼화냉열설비","홍현무","02-2275-2005",21,"서울 중구 산림동 85 208호",1
117850500,117850500,34000000,1640,8,"20201012",1116,1114,1119,1121,7.5,"비주거용 건물 개발 및 공급업",164,0,"20201012","조신제(0001492578)","계산산업(주)","정요한/정상균","070-4916-9880",21,"서울 중구 을지로5가 19-29번지",0
117730800,117730800,10000000,5886540,7,"20201012",1118,1114,1119,1121,7.5,"일반 화물자동차 운송업",0,0,"20070731","홍성섭(1000025833)","(주)모트로","박현주","02-313-1414",21,"서울 중구 만리동1가 32",1
125407000,116632800,10000000,-18233,4,"20040116",1116,1114,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","정민환(0001581381)","(주)에이스로드","김진석","02-2263-9160",21,"서울 중구 청계천로 260-20",0
206774100,116089300,5000000,28725,2068,"19890325",1116,1114,1120,1122,11,"의복  의복 액세서리 및 모피제품 제조업",0,0,"20201012","강성철(0001531218)","(주)뉴장미라사","김소영","02-755-9923",21,"서울 중구 세종대로 55",0
115958900,115958900,6900000,5797945,1,"20201012",1118,1114,1119,1121,7.5,"보험대리 및 중개업",0,0,"20190721","문종일(0009607501)","(주)케이아이피에이단체보험대리점","문종일","02-736-7163",21,"서울 중구 을지로 80-1, 5층",1
98452300,115272500,20000000,-474411,2,"19901123",1116,1114,1119,1121,10,"인쇄 및 기록매체 복제업",0,0,"20201012","곽지근(1000030318)","(주)수정당인쇄","정해영","02-2271-1301",21,"서울 중구 수표로 43",0
75800000,114926800,41100000,124251,5,"19710312",1117,1115,1119,1122,7,"부동산업",0,0,"20201012","강성철(0001531218)","삼화교역(주)","김태호","02-755-7876",21,"서울 중구 을지로 170, 7층",0
113997800,113997800,15000000,5699890,7,"20201012",1118,1114,1119,1121,7.5,"의료용품 도매업",0,0,"20201012","강성철(0001531218)","(주)성원덴탈","박대복","02-776-1656",21,"서울 중구 통일로 22-6, 3층",0
138474200,110953200,5000000,104200,7,"19941111",1117,1115,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","김성수(0009616278)","(주)대신인쇄","김의정/황정주","02-2278-6211",21,"서울 중구 퇴계로32길 34, 지층",0
110502200,110502200,5000000,5525110,13,"20201012",1118,1114,1119,1121,7.5,"통신장비 및 부품 도매업",0,0,"20201012","김상영(0001081178)","(주)동지인터텍","황창호","02-2236-2233",21,"서울 중구 다산로 81, 6층",0
48401900,109479000,150000000,142095,485,"20020423",1117,1115,1119,1123,7,"부동산업",0,0,"20201012","김민욱(1000030154)","(주)연합와이앤제이","문상욱","02-749-9995",21,"서울 중구 을지로19길 14",0
160695500,109368300,24620000,-15894,1607,"20170414",1116,1114,1119,1121,9,"정보서비스업",0,0,"20180601","no","(주)다이나믹아이지엠","한인근","no",21,"서울 중구 장충단로8길 11-16",1
107422300,107422300,5000000,5371115,1075,"20201012",1118,1114,1119,1121,7.5,"의료  정밀 및 과학기기 도매업",0,0,"20201012","정훈준(1000015385)","대성치재(주)","황병호","02-776-9959",21,"서울 중구 순화동 151번지 포스코더샵 403호",0
106129300,106129300,0,38258,1062,"20151126",1116,1115,1120,1122,8,"전문 서비스업",0,0,"20151218","no","(주)삼경에이디","하종주","no",21,"서울 중구 퇴계로 372-1",1
90139500,105358800,3000000,61271,902,"20110706",1116,1114,1119,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","정종욱(0001198659)","(주)그리삼","김종열","02-2269-2943",21,"서울 중구 필동로 65, 1층",0
103649600,103649600,0,32239,1,"20101012",1116,1114,1120,1123,8,"도매 및 상품 중개업",0,0,"20201012","정종욱(0001198659)","선일세라믹(주)","이관형","02-2267-3867",21,"서울 중구 을지로 123, 1층",0
101967200,101967200,8500000,5098360,1020,"20201012",1118,1114,1119,1121,7.5,"보험대리 및 중개업",0,0,"20140721","no","(주)명동에프에이보험대리점","강형태","02-723-4522",21,"서울 중구 명동7길 13 (명동1가,명동증권빌딩)",1
101694100,101694100,15000000,300053,7,"20071228",1117,1115,1119,1122,8,"출판업",0,0,"20201012","강성철(0001531218)","(주)디더블유아이","조희선","02-6366-2544",21,"서울 중구 청파로 450, 3층",0
101334400,101334400,20000000,5066720,11,"20201012",1118,1114,1119,1121,7.5,"화물운송 중개  대리 및 관련서",0,0,"20091015","no","동남해운(주)","차순규","02-778-5353",21,"서울 중구 무교로 15",1
101006400,101006400,0,-41210,1011,"20061002",1116,1114,1119,1121,8,"사업지원 서비스업",0,0,"20150910","이지애(1000021605)","(주)에취알씨엔에스","서광재","02-6040-3650",21,"서울 중구 통일로 10, 22층",1
244717500,100868100,40000000,16805,7,"19990721",1116,1114,1119,1121,36,"전문직별 공사업",0,0,"20150605","no","(주)승환건영","오흥철","02-319-1881",21,"서울 중구 서소문로 99",1
99415200,99415200,5000000,4970760,6,"20201012",1117,1114,1119,1121,7.5,"기타 인쇄업",0,0,"20080725","no","(주)성문티디피","김덕지/우옥필","02-2268-0520",21,"서울 중구 필동로 69, 202호",1
97525800,97525800,92200000,25225,17,"20020116",1116,1114,1120,1122,11,"가죽  가방 및 신발 제조업",0,0,"20201012","강성철(0001531218)","(주)이건만에이앤에프","이건만","02-735-8265",21,"서울 중구 필동로6길 2, 201호",0
95352300,95352300,60100000,31022,27,"19920625",1116,1114,1120,1122,36,"전문직별 공사업",0,0,"20201012","이승만(0001004493)","지케이건설산업(주)","윤영근","02-2273-0933",21,"서울 중구 동호로 336, 1204호",0
97711800,94597400,5000000,1724,10,"20030425",1116,1114,1119,1121,10,"인쇄 및 기록매체 복제업",0,0,"20150504","no","(주)다솔애드","최승형","02-2266-6848",21,"서울 중구 퇴계로37길 14, 204호",1
87713600,92511200,45000000,189904,9,"19960330",1117,1114,1119,1121,8,"사업지원 서비스업",0,0,"20190920","no","(주)교원여행","장평순","02-725-4956",21,"서울 중구 을지로 51, 15층",0
91995900,91995900,203203500,4599795,8,"20201012",1117,1114,1119,1121,7.5,"판유리 가공품 제조업",0,0,"20201012","한태수(0009616153)","신당종합유리","이경주","02-2232-7254",21,"서울 중구 신당5동 141-3",0
91242700,91242700,0,-113833,913,"20080211",1116,1114,1119,1121,6,"금융 및 보험 관련 서비스업",0,0,"20140128","no","(주)시너지질병상해손해사정","존리차드르보프","02-1599-9511",21,"서울 중구 장교동 1 장교빌딩 1205호",1
